"","Gender","Residence","Nationality","MTurkID","task_comp_check1","task_comp_check2","task_comp_check3","timing_ctrl1a_Page.Submit","timing_ctrl1b_Page.Submit","timing_ctrl2a_Page.Submit","timing_ctrl2b_Page.Submit","timing_ctrl3a_Page.Submit","timing_ctrl3b_Page.Submit","timing_ctrl4a_Page.Submit","timing_ctrl4b_Page.Submit","timing_ctrl5a_Page.Submit","timing_ctrl5b_Page.Submit","prep_timing1a_Page.Submit","prep_timing1b_Page.Submit","prep_timing2a_Page.Submit","prep_timing2b_Page.Submit","prep_timing3a_Page.Submit","prep_timing3b_Page.Submit","prep_timing4a_Page.Submit","prep_timing4b_Page.Submit","prep_timing5a_Page.Submit","prep_timing5b_Page.Submit","prep_timing6a_Page.Submit","prep_timing6b_Page.Submit","prep_timing7a_Page.Submit","prep_timing7b_Page.Submit","prep_timing8a_Page.Submit","prep_timing8b_Page.Submit","prep.timing9a_Page.Submit","prep.timing9b_Page.Submit","prep.timing10a_Page.Submit","prep.timing10b_Page.Submit","prep_timing11_Page.Submit","prep.tming11b_Page.Submit","prep.timing12a_Page.Submit","prep.timing12b_Page.Submit","Comp_check_PR1","comp_check_PR2","Comp_check_comp1","Comp_check_comp2","Comp_check_comp3","Comp_check_comp4","choice_tourn_first2","choice_PR_first2","extra_prep1","extra.prep2","extraprep3","extraprep4","extraprep5","conf_rank","gender_perform","task_gender_prep","gender_compete","risk","preparedness","gen_gender_prep","fatigue_1","fatigue_2","fab_1","fab_2","fab_3","fab_4","fab_5","fab_6","interest","Age","Race.ethnicity","Race.ethnicity_7_TEXT","ownincome","education","unclear","Condition","score_before_task","unlimited_prep_score","taskscore.x","task_comp_check_acc","pay_comp_check_acc","n_comp_wrong","extra_prep_count","comp_choice","total_time","time_qs","perf_fixed","extraprep_count_time","perf_extra","fab","fati","bonus_assn","bonus_qs","percent_rank","conf_accuracy","taskscore.y","PR_pay","taskscore","difference_score","W_L","tourn_payment","combined_pay","total_bonus"
"573","Female","United States","American","A22LQL0UHAOMC9","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.577,2.442,14.762,2.106,21.464,3.412,18.862,2.192,15.947,2.238,17.387,2.02,108.75,3.395,21.7,2.359,22.134,2.65,18.57,7.368,25.914,5.708,25.99,2.363,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.5,"Women","Women","Men",3,"No","Women",4,5,4,3,4,3,3,4,4,35,"White/Caucasian","","$40,000 to $50,000","Bachelor's Degree","","Prepare",57,NA,41,0,3,3,0,"Piece-rate",364.31,326.057,0.174816059768691,0,NA,3.5,4.5,2,0.1,0.389268292682927,"incorrect",41,4.1,NA,NA,NA,NA,4.1,4.2
"574","Male","United States","American","A1J2HUAREFV8SN","48","","",14.211,2.351,12.914,1.1,13.179,1.153,14.843,1.079,13.78675,0.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","Tournament (where you will earn $.20 for every problem solved correctly only if you win)","","Yes","Yes","No","","",0.7,"Women","Women","Men",10,"No","Women",2,2,2,1,1,3,2,4,7,22,"Other (please specify)","ethnically ambiguous","$10,000 to $20,000","High School Diploma","","Control",4,109,61,0,3,3,2,"Tournament",75.05775,68.93375,0.0580267285618438,240,0.454166666666667,2.16666666666667,2,1,0,0.758048780487805,"correct",NA,NA,61,18,"win",12.2,12.2,12.2
"575","Female","United States","American","AA32M4913PHS2","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.705,3.931,19.691,3.796,20.681,3.048,28.61,4.183,22.546,4.022,21.665,5.076,29.049,3.378,27.839,4.842,18.22,4.289,15.017,4.668,20.754,3.898,33.752,4.786,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.6,"Women","Women","Men",5,"No","Women",5,5,4,4,4,4,3,3,3,28,"White/Caucasian","","$40,000 to $50,000","Graduate Degree","","Prepare",57,NA,51,0,3,3,0,"Piece-rate",320.446,270.529,0.210698298518828,0,NA,3.66666666666667,5,3,0.1,0.594146341463415,"incorrect",51,5.1,NA,NA,NA,NA,5.1,5.2
"576","Male","United States","American","A23TGEQ4CG90PA","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.211,0.971,13.085,2.522,10.031,2.064,14.661,0.799,10.878,1.135,16.058,5.621,14.249,0.766,20.585,2.186,12.292,1.444,8.66,4.917,9.128,2.142,13.729,44.67,"$12 ","","$24 ","","$0 ","","","Tournament (where you will earn $.20 for every problem solved correctly only if you win)","No","","","","",0.9,"Men","Women","Men",7,"No","Women",1,1,1,1,1,1,1,1,7,27,"White/Caucasian","","$30,000 to $40,000","Graduate Degree","N/A","Prepare",55,NA,89,0,3,3,0,"Tournament",219.804,150.567,0.36528588601752,0,NA,1,1,4,0.1,0.954146341463415,"correct",NA,NA,NA,NA,NA,NA,0,0.1
"577","Female","United States","American","A1PFE8T2LNWFLV","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.073,8.855,16.258,3.924,19.001,7.02,24.726,2.603,15.528,5.089,21.985,3.795,36.562,5.548,30.115,2.966,27.089,4.089,16.335,3.556,16.801,4.897,30.215,3.754,"$12 ","","$24 ","","$24 ","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.3,"Women","Men","Men",7,"No","Women",2,2,1,1,2,4,1,2,6,28,"White/Caucasian","","$20,000 to $30,000","Some College","","Prepare",57,NA,48,0,4,4,0,"Piece-rate",327.784,271.688,0.20979947586938,0,NA,1.83333333333333,2,3,0.1,0.536585365853659,"correct",48,4.8,NA,NA,NA,NA,4.8,4.9
"578","Male","United States","American","A3SCCKNZ5EUL2T","48","","",27.538,4.872,26.302,2.212,29.148,2.132,25.174,1.833,27.0405,1.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.3,"Women","Women","Men",2,"No","Women",5,4,4,3,3,3,3,3,6,24,"Black/African-American","","Less than $10,000","Bachelor's Degree","No, I think everything was clear. The multiplication exam was exciting. ","Control",5,NA,46,0,3,3,0,"Piece-rate",147.8865,135.2025,0.036981564690002,0,NA,3.16666666666667,4.5,2,0.1,0.501463414634146,"correct",46,4.6,NA,NA,NA,NA,4.6,4.7
"579","Female","United States","American","A1C0R9LZ0K51N0","48","","",19.687,7.801,14.586,1.958,16.685,20.531,12.703,3.602,15.91525,1.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.1,"Men","Women","Women",2,"Yes","Women",3,3,5,5,5,5,5,5,2,53,"White/Caucasian","","$20,000 to $30,000","Some College","no","Control",2,NA,18,0,3,3,0,"Piece-rate",115.40425,79.57625,0.0251331270322489,0,NA,5,3,3,0,0.0409756097560976,"incorrect",18,1.8,NA,NA,NA,NA,1.8,1.8
"580","Male","United States","American","A38B749D9WCERC","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.497,3.071,20.729,7.477,24.867,5.074,34.262,7.178,27.846,11.876,26.153,2.201,45.535,8.948,38.957,10.813,25.944,11.886,42.737,15.161,108.252,19.934,52.739,19.873,"$1.20 ","$14 ","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.2,"Women","Men","Women",6,"Yes","Men",3,3,3,2,3,1,2,2,6,50,"White/Caucasian","","Less than $10,000","High School Diploma","","Prepare",55,NA,24,0,4,4,0,"Piece-rate",589.01,465.518,0.118147955610739,0,NA,2.16666666666667,3,1,0,0.0848780487804878,"incorrect",24,2.4,NA,NA,NA,NA,2.4,2.4
"581","Female","United States","American","AEJKD2E3MQKW5","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.277,2.452,10.462,3.206,19.453,2.198,16.492,2.328,13.16,1.824,19.62,3.83,20.31,1.814,27.725,1.958,14.781,3.267,9.002,3.57,10.799,2.196,23.349,2.801,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.3,"Men","Women","Men",2,"No","Women",6,7,6,6,5,6,5,5,5,28,"White/Caucasian","","$50,000 to $60,000","Bachelor's Degree","","Prepare",57,NA,45,0,3,3,0,"Piece-rate",223.874,192.43,0.296211609416411,0,NA,5.5,6.5,1,0.1,0.484878048780488,"correct",45,4.5,NA,NA,NA,NA,4.5,4.6
"582","Female","United States","American","A1WEN4S934ZZ1U","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.344,8.821,11.999,7.36,19.744,13.94,25.666,8.551,14.007,7.413,14.982,4.501,29.441,7.643,21.152,7.795,18.503,7.86,10.086,7.748,14.555,7.043,42.074,18.434,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","Yes","No","","","",0.6,"Women","Women","Men",3,"No","Women",2,2,3,3,3,3,2,2,5,24,"East Asian","","$20,000 to $30,000","Bachelor's Degree","","Prepare",57,63,69,0,3,3,1,"Piece-rate",341.662,234.553,0.243015437875448,120,0.525,2.66666666666667,2,3,0.1,0.842926829268293,"correct",69,6.9,NA,NA,NA,NA,6.9,7
"583","Male","United States","American","A36XJQ9DNZ8W98","48","","",13.274,3.516,13.058,1.492,13.823,1.339,12.757,1.101,13.228,1.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$1.20 ","$14 ","$24 ","","$24 ","$0 ","","Tournament (where you will earn $.20 for every problem solved correctly only if you win)","Yes","No","","","",0.7,"Women","Men","Men",7,"Yes","Women",3,3,3,5,3,3,3,3,6,32,"Black/African-American","","$30,000 to $40,000","Bachelor's Degree","nope","Control",3,39,46,0,5,5,1,"Tournament",75.159,66.14,0.0453583308134261,120,0.325,3.33333333333333,3,4,0,0.501463414634146,"incorrect",NA,NA,NA,NA,NA,NA,0,0
"584","Male","United States","American","A1HAOXJVRYT43K","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.88,2.719,18.684,2.029,31.441,4.185,26.602,2.605,19.547,7.312,21.161,2.259,21.013,36.262,33.059,1.686,19.027,2.07,21.016,1.806,18.322,14.542,25.574,1.746,"$12 ","","$24 ","","$0 ","","Tournament (where you will earn $.20 for every problem solved correctly only if you win)","","Yes","No","","","",0.1,"Men","Men","Men",7,"Yes","Men",5,5,6,5,3,3,6,5,5,26,"White/Caucasian","","$10,000 to $20,000","High School Diploma","","Prepare",57,26,39,0,3,3,1,"Tournament",359.547,280.326,0.203334688897926,120,0.216666666666667,4.66666666666667,5,4,0.1,0.343414634146341,"correct",NA,NA,NA,NA,NA,NA,0,0.1
"585","Male","United States","American","A2SY4E7MRC15MM","48","","",14.891,3.108,12.206,1.413,15.271,1.142,12.676,2.011,13.761,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","Tournament (where you will earn $.20 for every problem solved correctly only if you win)","","Yes","No","","","",0.5,"Men","Women","Men",8,"No","Women",1,1,1,1,1,1,1,7,6,41,"White/Caucasian","","$90,000 to $100,000","Some College","","Control",5,50,49,0,3,3,1,"Tournament",77.469,68.805,0.0726691374173389,120,0.416666666666667,2,1,4,0.1,0.561951219512195,"correct",NA,NA,49,-6,"win",9.8,9.8,9.9
"586","Male","United States","American","A1SISJL5ST2PWH","48","","",21.692,24.035,17.155,2.13,16.356,1.181,13.725,1.37,17.232,1.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","Yes","No","","","",0.7,"Women","Women","Men",6,"No","Women",5,3,3,3,3,5,3,5,3,35,"East Asian","","$60,000 to $70,000","Bachelor's Degree","","Control",4,56,82,0,3,3,1,"Piece-rate",115.959,86.16,0.0464252553389044,120,0.466666666666667,3.66666666666667,4,1,0,0.931707317073171,"correct",82,8.2,NA,NA,NA,NA,8.2,8.2
"587","Male","United States","American","A2I4VNAS21FXCE","48","","",24.188,2.415,13.917,2.3,18.085,1.064,13.537,2.793,17.43175,2.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$2 ","$28 ","$0 ","","Tournament (where you will earn $.20 for every problem solved correctly only if you win)","","No","","","","",0.8,"Men","Men","Women",2,"No","Men",2,3,7,3,4,2,3,6,2,48,"White/Caucasian","","$50,000 to $60,000","Some College","No","Control",2,NA,47,0,4,4,0,"Tournament",97.73275,87.15875,0.0229466347326,0,NA,4.16666666666667,2.5,4,0,0.521951219512195,"incorrect",NA,NA,47,-31,"win",9.4,9.4,9.4
"588","Female","United States","American","A1XLCEQHE0LI0R","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.394,3.569,15.135,7.153,13.188,3.55,14.311,3.744,12.862,5.778,10.655,7.539,19.461,7.966,21.851,7.721,20.282,4.597,8.831,3.522,11.355,3.81,22.848,3.83,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.8,"Men","Women","Men",6,"No","Women",3,3,5,5,6,5,5,5,5,55,"White/Caucasian","","$30,000 to $40,000","Bachelor's Degree","no, very clear","Prepare",56,NA,98,0,3,3,0,"Piece-rate",243.952,181.173,0.309096830101616,0,NA,5.16666666666667,3,3,0.1,0.976585365853659,"correct",98,9.8,NA,NA,NA,NA,9.8,9.9
"589","Female","United States","American","A3J9EHZQ9PERAX","48","","",21.654,3.069,18.443,1.768,20.492,2.704,16.372,2.06,19.24025,1.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$24 ","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.5,"Men","Women","Men",1,"No","Women",2,2,3,3,3,3,3,2,6,59,"White/Caucasian","","$30,000 to $40,000","Some College","no","Control",2,NA,39,0,4,4,0,"Piece-rate",107.23625,96.20125,0.0207897506529281,0,NA,2.83333333333333,2,2,0.1,0.343414634146341,"incorrect",39,3.9,NA,NA,NA,NA,3.9,4
"590","Male","United States","American","A15W556RLL7WMX","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.273,1.932,18.895,2.248,15.662,2.392,16.16,1.827,25.226,1.926,18.202,1.75,22.229,2.162,35.268,4.746,10.735,1.894,16.794,3.909,15.748,2.424,29.606,1.712,"$12 ","","$24 ","","$0.25 ","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","Yes","Yes","No","","",1,"Men","Men","Men",8,"Yes","Men",6,7,6,5,1,1,6,5,5,35,"Black/African-American","","$40,000 to $50,000","Graduate Degree","no","Prepare",49,77,18,0,4,4,2,"Piece-rate",271.72,242.798,0.20181385349138,240,0.320833333333333,4,6.5,2,0,0.0409756097560976,"incorrect",18,1.8,NA,NA,NA,NA,1.8,1.8
"591","Female","United States","American","AGQVIIIQICTS2","48","","",28.701,7.791,23.797,4.253,20.976,3.083,16.881,2.429,22.58875,6.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$1.20 ","$14 ","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","Yes","Yes","No","","",0.1,"Men","Women","Men",4,"Yes","Women",3,3,3,3,3,5,3,3,6,63,"Black/African-American","","$30,000 to $40,000","Some College","No","Control",5,21,18,0,4,4,2,"Piece-rate",136.76975,112.94375,0.0442698245808201,240,0.0875,3.33333333333333,3,2,0.1,0.0409756097560976,"incorrect",18,1.8,NA,NA,NA,NA,1.8,1.9
"592","Female","United States","American","A2XKVWHXJV0HWZ","48","","",27.911,3.76,18.679,5.184,18.393,5.539,16.84,1.895,20.45575,3.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$1.20 ","$14 ","$24 ","","$24 ","$0 ","","Tournament (where you will earn $.20 for every problem solved correctly only if you win)","Yes","Yes","Yes","Yes","No",0.8,"Women","Men","Men",4,"No","Men",2,1,1,3,1,6,1,1,6,48,"Hispanic/Latino","","$50,000 to $60,000","Some College","","Control",5,131,32,0,5,5,4,"Tournament",122.03475,102.27875,0.0488860100460751,480,0.272916666666667,2.16666666666667,1.5,3,0.1,0.212682926829268,"incorrect",NA,NA,NA,NA,NA,NA,0,0.1
"593","Male","United States","American","ADQEDEGVPG7R","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.455,0.647,9.414,0.754,10.001,1.081,10.809,0.786,9.358,0.649,8.326,2.274,11.878,2.339,15.849,1.312,7.474,0.34,6.894,0.844,12.456,0.911,17.336,0.853,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.5,"Men","Women","Men",6,"No","Women",5,4,4,4,3,4,4,4,5,34,"East Asian","","$20,000 to $30,000","Graduate Degree","","Prepare",57,NA,100,0,3,3,0,"Piece-rate",138.04,125.25,0.455089820359281,0,NA,3.83333333333333,4.5,2,0.1,0.978536585365854,"correct",100,10,NA,NA,NA,NA,10,10.1
"594","Male","United States","American","A3O5RKGH6VB19C","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.249,1.113,4.941,2.134,5.547,1.093,5.679,2.033,7.092,1.817,8.14,1.072,8.88,2.49,7.424,1.8,10.923,1.348,5.079,1.764,6.805,1.221,14.419,3.585,"$1.20 ","$14 ","$24 ","","$0 ","","","Tournament (where you will earn $.20 for every problem solved correctly only if you win)","No","","","","",0.9,"Men","Women","Men",7,"Yes","Women",2,2,6,7,1,3,7,6,7,28,"White/Caucasian","","$70,000 to $80,000","Bachelor's Degree","","Prepare",56,NA,130,0,4,4,0,"Tournament",110.648,89.178,0.627957568010047,0,NA,5,2,4,0.1,0.998048780487805,"correct",NA,NA,130,-16,"win",26,26,26.1
"595","Male","United States","American","A1TI8RPF8M9OQK","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.657,2.905,11.2,1.967,12.52,3.414,19.934,1.991,11.69,1.953,19.198,3.214,16.241,3.278,19.678,2.211,14.7,3.333,13.424,6.343,19.757,2.005,23.206,1.913,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.5,"Men","Women","Men",4,"No","Women",2,2,7,5,5,5,6,6,6,27,"White/Caucasian","","$40,000 to $50,000","Bachelor's Degree","","Prepare",57,NA,50,0,3,3,0,"Piece-rate",224.732,190.205,0.299676664651297,0,NA,5.66666666666667,2,2,0.1,0.584390243902439,"correct",50,5,NA,NA,NA,NA,5,5.1
"596","Male","United States","American","A2OD718YCJ4TQ1","48","","",24.061,3.067,20.019,2.028,20.617,2.562,16.896,2.216,20.39825,1.918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.9,"Women","Women","Women",8,"No","Women",2,2,2,2,2,2,2,2,6,56,"White/Caucasian","","$90,000 to $100,000","Bachelor's Degree","","Control",5,NA,39,0,3,3,0,"Piece-rate",113.78225,101.99125,0.0490238133173189,0,NA,2,2,1,0,0.343414634146341,"incorrect",39,3.9,NA,NA,NA,NA,3.9,3.9
"597","Male","United States","American","A2GEVU5FH9FBEU","48","","",24.215,3.213,27.622,1.237,26.73,1.19,23.823,1.327,25.5975,1.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.1,"Women","Women","Men",5,"No","Women",2,2,3,4,3,3,3,3,7,34,"White/Caucasian","","$50,000 to $60,000","Bachelor's Degree","","Control",5,NA,32,0,3,3,0,"Piece-rate",136.7685,127.9875,0.039066315069831,0,NA,3.16666666666667,2,2,0.1,0.212682926829268,"correct",32,3.2,NA,NA,NA,NA,3.2,3.3
"598","Male","United States","American","A2QCMCFT08SA7X","48","","",21.159,4.057,17.045,3.542,17.522,1.836,15.138,1.598,17.716,1.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","Yes","No","","","",0.5,"Women","Women","Men",6,"No","Men",4,4,6,4,3,3,5,5,5,53,"Black/African-American","","$80,000 to $90,000","Graduate Degree","","Control",5,39,40,0,3,3,1,"Piece-rate",101.495,88.58,0.0564461503725446,120,0.325,4.33333333333333,4,3,0.1,0.367804878048781,"incorrect",40,4,NA,NA,NA,NA,4,4.1
"599","Female","United States","American","A3BN7XW16OPEP3","48","","",24.139,2.809,18.665,2.02,20.004,2.169,19.874,2.711,20.6705,2.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","","Tournament (where you will earn $.20 for every problem solved correctly only if you win)","No","","","","",0.2,"Men","Women","Men",8,"Yes","Men",7,7,5,5,7,3,5,5,5,48,"White/Caucasian","","$50,000 to $60,000","Bachelor's Degree","no","Control",4,NA,23,0,3,3,0,"Tournament",115.0865,103.3525,0.0387024987300743,0,NA,5,7,2,0.1,0.0751219512195122,"incorrect",NA,NA,NA,NA,NA,NA,0,0.1
"600","Female","United States","American","A2Z7SWO6HS5OOI","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.168,1.502,7.955,1.001,13.362,1.338,15.438,1.761,17.072,1.2,14.354,1.244,15.154,0.94,18.567,2.664,17.143,1.841,28.236,1.243,31.117,0.979,19.244,1.168,"$1.20 ","$14 ","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.6,"Women","Women","Men",7,"No","Women",3,2,6,5,5,3,4,5,7,25,"White/Caucasian","","$40,000 to $50,000","High School Diploma","nope","Prepare",56,NA,49,0,4,4,0,"Piece-rate",224.691,207.81,0.269476926038208,0,NA,4.66666666666667,2.5,3,0.1,0.561951219512195,"incorrect",49,4.9,NA,NA,NA,NA,4.9,5
"601","Male","United States","American","A31R78IIWH40YU","48","","",15.142,2.794,12.359,1.468,15.711,1.008,11.254,1.528,13.6165,1.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","Yes","No","","","",0.7,"Men","Men","Men",9,"No","Women",2,2,3,3,3,3,3,3,7,30,"White/Caucasian","","$40,000 to $50,000","Some College","","Control",5,49,59,0,3,3,1,"Piece-rate",76.3675,68.0825,0.0734403113869203,120,0.408333333333333,3,2,2,0,0.728780487804878,"correct",59,5.9,NA,NA,NA,NA,5.9,5.9
"602","Female","United States","American","A2BLQ1GVEHJR8T","36","2","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.159,2.211,33.916,8.292,16.936,4.016,31.769,4.649,28.916,3.945,16.244,3.199,28.347,5.597,23.727,4.034,24.977,4.138,14.541,2.314,19.818,3.032,26.557,6.038,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.6,"Women","Women","Men",3,"No","Women",2,1,1,1,2,2,1,1,5,65,"White/Caucasian","","$10,000 to $20,000","Bachelor's Degree","","Prepare",57,NA,53,1,3,4,0,"Piece-rate",335.372,283.907,0.200769970448069,0,NA,1.33333333333333,1.5,1,0,0.635121951219512,"correct",53,5.3,NA,NA,NA,NA,5.3,5.3
"603","Male","United States","American","A6HDSE80LQPR8","48","","",13.954,3.791,14.536,1.185,15.18,2.174,18.097,1.242,15.44175,0.981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","Tournament (where you will earn $.20 for every problem solved correctly only if you win)","","No","","","","",0.4,"Men","Women","Men",3,"Yes","Women",6,7,6,5,1,1,6,6,7,37,"East Asian","","$80,000 to $90,000","Bachelor's Degree","none","Control",4,NA,43,0,3,3,0,"Tournament",86.58175,77.20875,0.0518075995272557,0,NA,4.16666666666667,6.5,4,0.1,0.433170731707317,"correct",NA,NA,NA,NA,NA,NA,0,0.1
"604","Female","United States","American","AVTLWWC78O2VW","48","","",13.133,2.788,12.048,1.489,12.049,1.126,12.157,2.49,12.34675,2.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.8,"Women","Women","Men",1,"No","Women",1,1,2,2,2,2,2,2,6,34,"White/Caucasian","","$80,000 to $90,000","Graduate Degree","no","Control",5,NA,69,0,3,3,0,"Piece-rate",71.82075,61.73375,0.0809929738595177,0,NA,2,1,3,0.1,0.842926829268293,"correct",69,6.9,NA,NA,NA,NA,6.9,7
"605","Male","United States","American","A31JJT3IP69MZ3","48","","",14.852,2.239,20.197,1.449,17.804,1.962,13.483,1.64,16.584,1.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","Yes","No","","","",0.7,"Men","Men","Men",2,"No","Men",2,2,2,2,2,3,2,3,7,27,"White/Caucasian","","$50,000 to $60,000","Some College","No.","Control",2,38,40,0,3,3,1,"Piece-rate",91.642,82.92,0.0241196333815726,120,0.316666666666667,2.33333333333333,2,1,0.1,0.367804878048781,"incorrect",40,4,NA,NA,NA,NA,4,4.1
"606","Male","United States","American","AIVOFCFMU5LGM","48","","",15.673,2.166,12.353,1.438,13.612,1.236,12.582,0.97,13.555,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","Yes","No","","","",0.9,"Men","Men","Women",0,"No","Men",1,1,1,1,4,1,1,1,7,27,"White/Caucasian","","$10,000 to $20,000","High School Diploma","No","Control",5,57,71,0,3,3,1,"Piece-rate",74.525,67.775,0.0737735153080044,120,0.475,1.5,1,2,0,0.862439024390244,"incorrect",71,7.1,NA,NA,NA,NA,7.1,7.1
