"workerId","task_score","gender","gender_other","task_comp_check1","task_comp_check2","task_comp_check3","task_comp_check_acc","practice_problems_binary","perc_practice_all","perc_practice_men","perc_practice_women","conf_rank","better_gender_guess","perc_task_gender_pract","perc_gender_comp_F","perc_gender_comp_M","risk","perc_gen_gender_pract","age","education","condition","extra_practice_rounds_count","practice_nonempty","fraud","Q_RecaptchaScore","Q_RelevantIDDuplicate","Q_RelevantIDDuplicateScore","Q_RelevantIDFraudScore","total_pract_time","Finished","perceived_pract_dev","perceived_pract_dev_F","perceived_pract_dev_M"
"ADX202DCO2B2O",3,"Man",NA,"48",NA,NA,0,"No",100,100,100,0,"There was no difference in how many multiplication problems men and women correctly solved","There was no difference in how likely men and women were to practice/study","Women would choose each payment scheme equally","Men would choose each payment scheme equally","7","There is no difference in how much men and women prepare",27,"Bachelor's degree (BA, BS, etc)","tournament",0,0,0,1,NA,0,0,0,TRUE,100,100,100
"A2G4SFWOSQMXUY",12,"Woman",NA,"48",NA,NA,0,"Yes",40,60,30,20,"There was no difference in how many multiplication problems men and women correctly solved","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","3","Women prepare more than men",32,"Master's degree (MA, MS, MENG, MSW, etc)","piecerate",0,10,0,0.899999976158142,NA,0,0,25.997,TRUE,-21.4960441141213,-31.4960441141213,-1.49604411412132
"A24HMSHTD7VSYH",10,"Woman",NA,"48",NA,NA,0,"Yes",30,50,30,10,"There was no difference in how many multiplication problems men and women correctly solved","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","3","Women prepare more than men",31,"Master's degree (MA, MS, MENG, MSW, etc)","tournament",0,10,0,0.899999976158142,NA,0,0,25.592,TRUE,-31.4960441141213,-31.4960441141213,-11.4960441141213
"AFTSLCMJASJDR",7,"Woman",NA,"48",NA,NA,0,"Yes",10,10,10,10,"Men correctly solved more multiplication problems than women","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","5","There is no difference in how much men and women prepare",64,"Associate's degree (including occupational or academic degrees)","piecerate",0,10,0,0.899999976158142,NA,0,0,44.467,TRUE,-51.4960441141213,-51.4960441141213,-51.4960441141213
"A1RC2ETLOSZGP0",6,"Man",NA,"48",NA,NA,0,"Yes",50,50,0,60,"There was no difference in how many multiplication problems men and women correctly solved","There was no difference in how likely men and women were to practice/study","Women would choose piece rate more often than tournament","Men would choose piece rate more often than tournament","7","There is no difference in how much men and women prepare",61,"Bachelor's degree (BA, BS, etc)","piecerate",0,10,0,1,NA,0,0,60.397,TRUE,-11.4960441141213,-61.4960441141213,-11.4960441141213
"A3CMBECZOKDVO7",14,"Woman",NA,"48",NA,NA,0,"No",100,100,100,30,"There was no difference in how many multiplication problems men and women correctly solved","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","5","Women prepare more than men",42,"Some college (1-4 years, no degree)","tournament",0,0,0,1,NA,0,0,0,TRUE,100,100,100
"A3CPZPBO4698SU",9,"Woman",NA,"48",NA,NA,0,"Yes",30,40,20,20,"Women correctly solved more multiplication problems than men","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","9","Women prepare more than men",34,"Bachelor's degree (BA, BS, etc)","piecerate",1,20,0,1,NA,0,0,90.08,TRUE,-63.2869815391992,-73.2869815391992,-53.2869815391992
"A35JZAZK1L9D3Z",21,"Woman",NA,"48",NA,NA,0,"No",100,100,100,30,"There was no difference in how many multiplication problems men and women correctly solved","There was no difference in how likely men and women were to practice/study","Women would choose tournament more often than piece rate","Men would choose piece rate more often than tournament","3","Women prepare more than men",37,"Bachelor's degree (BA, BS, etc)","tournament",0,0,0,0.800000011920929,NA,0,5,0,TRUE,100,100,100
"A121T4P5NKCHCS",8,"Man",NA,"48",NA,NA,0,"No",100,100,100,10,"Women correctly solved more multiplication problems than men","Women were more likely to practice/study than men","Women would choose tournament more often than piece rate","Men would choose tournament more often than piece rate","6","Women prepare more than men",60,"Some college (1-4 years, no degree)","tournament",0,0,0,0.899999976158142,NA,0,0,0,TRUE,100,100,100
"A3ABDY6FIJ9E6J",14,"Man",NA,"48",NA,NA,0,"No",100,100,100,20,"Women correctly solved more multiplication problems than men","There was no difference in how likely men and women were to practice/study","Women would choose tournament more often than piece rate","Men would choose tournament more often than piece rate","2","Women prepare more than men",23,"High school graduate (diploma)","piecerate",0,0,0,0.899999976158142,NA,0,0,0,TRUE,100,100,100
"A1TLNP4SYG1SK",12,"Woman",NA,"48",NA,NA,0,"No",20,30,40,10,"Men correctly solved more multiplication problems than women","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","5","There is no difference in how much men and women prepare",32,"Bachelor's degree (BA, BS, etc)","tournament",0,0,0,1,NA,0,10,0,TRUE,20,40,30
"AYF3Q0HDR8VWX",12,"Woman",NA,"48",NA,NA,0,"No",100,100,100,50,"Women correctly solved more multiplication problems than men","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","4","Women prepare more than men",30,"Master's degree (MA, MS, MENG, MSW, etc)","piecerate",0,0,0,0.899999976158142,NA,0,5,0,TRUE,100,100,100
"A2X5BXVLN7AAYF",8,"Woman",NA,"48",NA,NA,0,"Yes",50,50,0,70,"Women correctly solved more multiplication problems than men","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","7","Women prepare more than men",43,"Bachelor's degree (BA, BS, etc)","piecerate",0,10,0,0.899999976158142,NA,0,0,35.945,TRUE,-11.4960441141213,-61.4960441141213,-11.4960441141213
"AKRO3DEH8422K",19,"Woman",NA,"48",NA,NA,0,"Yes",60,80,40,60,"Women correctly solved more multiplication problems than men","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","1","Women prepare more than men",31,"Bachelor's degree (BA, BS, etc)","piecerate",0,9,0,1,NA,0,0,28.3,TRUE,-0.872692399904103,-20.8726923999041,19.1273076000959
"A3N17BYQW1ES2L",4,"Woman",NA,"48",NA,NA,0,"Yes",50,20,20,10,"Men correctly solved more multiplication problems than women","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","8","Women prepare more than men",55,"Bachelor's degree (BA, BS, etc)","tournament",0,0,0,0.899999976158142,NA,0,10,112.984,TRUE,50,20,20
"A334BFWVFS4B41",8,"Woman",NA,"48",NA,NA,0,"No",100,100,100,80,"There was no difference in how many multiplication problems men and women correctly solved","There was no difference in how likely men and women were to practice/study","Women would choose each payment scheme equally","Men would choose tournament more often than piece rate","3","Women prepare more than men",33,"Bachelor's degree (BA, BS, etc)","piecerate",0,0,0,0.899999976158142,NA,0,0,0,TRUE,100,100,100
"A1RIWQD2ZWEM50",10,"Woman",NA,"48",NA,NA,0,"Yes",10,20,30,0,"Women correctly solved more multiplication problems than men","Women were more likely to practice/study than men","Women would choose tournament more often than piece rate","Men would choose piece rate more often than tournament","8","Women prepare more than men",43,"Some college (1-4 years, no degree)","tournament",1,20,0,0.899999976158142,NA,0,0,99.551,TRUE,-83.2869815391992,-63.2869815391992,-73.2869815391992
"A3SUDJ3D9SHGR8",16,"Woman",NA,"48",NA,NA,0,"No",50,50,0,50,"There was no difference in how many multiplication problems men and women correctly solved","There was no difference in how likely men and women were to practice/study","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","5","There is no difference in how much men and women prepare",45,"Master's degree (MA, MS, MENG, MSW, etc)","piecerate",0,0,0,1,NA,0,0,0,TRUE,50,0,50
"AAZAJDRFBDUSW",7,"Woman",NA,"48",NA,NA,0,"Yes",50,50,0,0,"Women correctly solved more multiplication problems than men","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","8","Women prepare more than men",52,"Some college (1-4 years, no degree)","tournament",0,10,0,1,NA,0,0,78.336,TRUE,-11.4960441141213,-61.4960441141213,-11.4960441141213
"A1CYNQCAOYTO85",9,"Woman",NA,"48",NA,NA,0,"No",100,100,100,0,"There was no difference in how many multiplication problems men and women correctly solved","There was no difference in how likely men and women were to practice/study","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","3","Women prepare more than men",29,"Bachelor's degree (BA, BS, etc)","piecerate",0,0,0,1,NA,0,0,0,TRUE,100,100,100
"A1AJ2G7JXXJ8UJ",11,"Woman",NA,"48",NA,NA,0,"No",100,100,100,60,"Women correctly solved more multiplication problems than men","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","5","Women prepare more than men",23,"Some college (1-4 years, no degree)","piecerate",0,0,0,1,NA,0,0,0,TRUE,100,100,100
"A122MZOQT9A8XL",0,"Man",NA,"48",NA,NA,0,"Yes",0,70,60,40,"Men correctly solved more multiplication problems than women","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","10","Women prepare more than men",62,"Bachelor's degree (BA, BS, etc)","piecerate",0,10,0,0.899999976158142,NA,0,5,50.901,TRUE,-61.4960441141213,-1.49604411412132,8.50395588587868
"A19JX742BD64T8",15,"Woman",NA,"48",NA,NA,0,"Yes",50,0,40,60,"There was no difference in how many multiplication problems men and women correctly solved","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","4","Women prepare more than men",35,"Bachelor's degree (BA, BS, etc)","tournament",0,10,0,0.899999976158142,NA,0,0,56.65,TRUE,-11.4960441141213,-21.4960441141213,-61.4960441141213
"A171C7B6HHSEGH",7,"Man",NA,"48",NA,NA,0,"No",100,100,100,0,"Men correctly solved more multiplication problems than women","There was no difference in how likely men and women were to practice/study","Women would choose piece rate more often than tournament","Men would choose piece rate more often than tournament","5","There is no difference in how much men and women prepare",28,"Associate's degree (including occupational or academic degrees)","tournament",0,0,0,1,NA,0,0,0,TRUE,100,100,100
"A1IONW41S7GFKX",9,"Woman",NA,"48",NA,NA,0,"No",10,100,10,0,"There was no difference in how many multiplication problems men and women correctly solved","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","7","Women prepare more than men",34,"Bachelor's degree (BA, BS, etc)","tournament",0,0,0,0.899999976158142,NA,0,10,0,TRUE,10,10,100
"A310OLQJR5AN26",12,"Woman",NA,"48",NA,NA,0,"No",50,50,0,50,"There was no difference in how many multiplication problems men and women correctly solved","There was no difference in how likely men and women were to practice/study","Women would choose each payment scheme equally","Men would choose each payment scheme equally","5","Women prepare more than men",42,"Associate's degree (including occupational or academic degrees)","piecerate",0,0,0,1,NA,0,0,0,TRUE,50,0,50
