"gender","residence","residence_other","nationality","nationality_other","task_comp_check1","task_comp_check2","task_comp_check3","timing_ctrl1q","timing_ctrl1a","timing_ctrl2q","timing_ctrl2a","timing_ctrl3q","timing_ctrl3a","timing_ctrl4q","timing_ctrl4a","timing_ctrl5q","timing_ctrl5a","timing_prep1q","timing_prep1a","timing_prep2q","timing_prep2a","timing_prep3q","timing_prep3a","timing_prep4q","timing_prep4a","timing_prep5q","timing_prep5a","timing_prep6q","timing_prep6a","timing_prep7q","timing_prep7a","timing_prep8q","timing_prep8a","timing_prep9q","timing_prep9a","timing_prep10q","timing_prep10a","timing_prep11q","timing_prep11a","timing_prep12q","timing_prep12a","comp_check_pr1","comp_check_pr1_do","comp_check_pr2","comp_check_pr2_do","comp_check_comp1","comp_check_comp1_do","comp_check_comp2","comp_check_comp2_do","comp_check_comp3","comp_check_comp3_do","comp_check_comp4","comp_check_comp4_do","comp_choice","conf_rank","better_gender_guess","perc_task_gender_pract","perc_gender_comp","risk","preparedness","perc_gen_gender_pract","fatigue_1","fatigue_2","fab_1","fab_2","fab_3","fab_4","fab_5","fab_6","fab_do","interest","age","race_ethnicity","race_ethnicity_other","income","education","unclear","Gender...1274","condition","score_before_task","unlimited_prep_score","task_score","comp_choice_do","bonus_task","task_comp_check_acc","pay_comp_check_acc","n_comp_wrong","extra_prep_count","pract_choice","practice_nonempty","fati","fab"
"Woman","United States",NA,"American",NA,"48",NA,NA,21.654,3.069,18.443,1.768,20.492,2.704,16.372,2.06,NA,1.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$0|$12|$.25|$1.20",NA,NA,"$24","$.25|$2|$0|$24",NA,NA,"$24","$2|$.25|$24|$0","$0","$28|$.25|$0|$2","piecerate",50,"Men","Women","Men",1,"No","Women",2,2,3,3,3,3,3,2,"Being a top scholar of math requires a special aptitude that just can’t be taught.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|People who are successful in math are very different from ordinary people.|With the right amount of effort and dedication, anyone can become a top scholar in math.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.",6,59,"White/Caucasian",NA,"$30,000 to $40,000","Some College","no",1,"control",2,NA,39,"pr_first",3.9,0,1,1,0,"No",0,2,2.83333333333333
"Man","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.273,1.932,18.895,2.248,15.662,2.392,16.16,1.827,25.226,1.926,18.202,1.75,22.229,2.162,35.268,4.746,10.735,1.894,16.794,3.909,15.748,2.424,29.606,1.712,"$12","$.25|$12|$0|$1.20",NA,NA,"$24","$2|$24|$.25|$0",NA,NA,"$0.25","$2|$24|$.25|$0","$0","$2|$.25|$0|$28","piecerate",100,"Men","Men","Men",8,"Yes","Men",6,7,6,5,1,1,6,5,"If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|Being a top scholar of math requires a special aptitude that just can’t be taught.|With the right amount of effort and dedication, anyone can become a top scholar in math.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|People who are successful in math are very different from ordinary people.",5,35,"Black/African-American",NA,"$40,000 to $50,000","Graduate Degree","no",0,"pract",49,77,18,"pr_first",1.8,0,1,1,2,"Yes",77,6.5,4
"Woman","United States",NA,"American",NA,"48",NA,NA,28.701,7.791,23.797,4.253,20.976,3.083,16.881,2.429,NA,6.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$1.20","$0|$.25|$12|$1.20","$14","$14|$0|$.25|$1.40","$24","$24|$0|$2|$.25",NA,NA,"$0","$24|$0|$.25|$2",NA,NA,"piecerate",10,"Men","Women","Men",4,"Yes","Women",3,3,3,3,3,5,3,3,"Being a top scholar of math requires a special aptitude that just can’t be taught.|People who are successful in math are very different from ordinary people.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|With the right amount of effort and dedication, anyone can become a top scholar in math.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.",6,63,"Black/African-American",NA,"$30,000 to $40,000","Some College","No",1,"control",5,21,18,"pr_first",1.8,0,1,1,2,"Yes",23,3,3.33333333333333
"Woman","United States",NA,"American",NA,"48",NA,NA,27.911,3.76,18.679,5.184,18.393,5.539,16.84,1.895,NA,3.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$1.20","$1.20|$0|$.25|$12","$14","$.25|$0|$14|$1.40","$24","$0|$.25|$24|$2",NA,NA,"$24","$0|$.25|$2|$24","$0","$2|$28|$.25|$0","tournament",80,"Women","Men","Men",4,"No","Men",2,1,1,3,1,6,1,1,"To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|Being a top scholar of math requires a special aptitude that just can’t be taught.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|With the right amount of effort and dedication, anyone can become a top scholar in math.|People who are successful in math are very different from ordinary people.",6,48,"Hispanic/Latino",NA,"$50,000 to $60,000","Some College",NA,1,"control",5,131,32,"pr_first",0,0,2,2,4,"Yes",132,1.5,2.16666666666667
"Man","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.455,0.647,9.414,0.754,10.001,1.081,10.809,0.786,9.358,0.649,8.326,2.274,11.878,2.339,15.849,1.312,7.474,0.34,6.894,0.844,12.456,0.911,17.336,0.853,"$12","$.25|$0|$1.20|$12",NA,NA,"$24","$0|$2|$24|$.25",NA,NA,"$0","$24|$.25|$2|$0",NA,NA,"piecerate",50,"Men","Women","Men",6,"No","Women",5,4,4,4,3,4,4,4,"People who are successful in math are very different from ordinary people.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|Being a top scholar of math requires a special aptitude that just can’t be taught.|With the right amount of effort and dedication, anyone can become a top scholar in math.",5,34,"East Asian",NA,"$20,000 to $30,000","Graduate Degree",NA,0,"pract",57,NA,100,"pr_first",10,0,0,0,0,"No",0,4.5,3.83333333333333
"Man","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.249,1.113,4.941,2.134,5.547,1.093,5.679,2.033,7.092,1.817,8.14,1.072,8.88,2.49,7.424,1.8,10.923,1.348,5.079,1.764,6.805,1.221,14.419,3.585,"$1.20","$.25|$0|$1.20|$12","$14","$0|$14|$.25|$1.40","$24","$0|$24|$2|$.25",NA,NA,"$0","$2|$.25|$0|$24",NA,NA,"tournament",90,"Men","Women","Men",7,"Yes","Women",2,2,6,7,1,3,7,6,"If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|With the right amount of effort and dedication, anyone can become a top scholar in math.|People who are successful in math are very different from ordinary people.|Being a top scholar of math requires a special aptitude that just can’t be taught.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.",7,28,"White/Caucasian",NA,"$70,000 to $80,000","Bachelor's Degree",NA,0,"pract",56,NA,130,"pr_first",26,0,1,1,0,"No",0,2,5
"Man","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.657,2.905,11.2,1.967,12.52,3.414,19.934,1.991,11.69,1.953,19.198,3.214,16.241,3.278,19.678,2.211,14.7,3.333,13.424,6.343,19.757,2.005,23.206,1.913,"$12","$1.20|$.25|$12|$0",NA,NA,"$24","$0|$24|$.25|$2",NA,NA,"$0","$.25|$2|$0|$24",NA,NA,"piecerate",50,"Men","Women","Men",4,"No","Women",2,2,7,5,5,5,6,6,"With the right amount of effort and dedication, anyone can become a top scholar in math.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|People who are successful in math are very different from ordinary people.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|Being a top scholar of math requires a special aptitude that just can’t be taught.",6,27,"White/Caucasian",NA,"$40,000 to $50,000","Bachelor's Degree",NA,0,"pract",57,NA,50,"pr_first",5,0,0,0,0,"No",0,2,5.66666666666667
"Man","United States",NA,"American",NA,"48",NA,NA,24.061,3.067,20.019,2.028,20.617,2.562,16.896,2.216,NA,1.918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$0|$1.20|$.25|$12",NA,NA,"$24","$.25|$2|$24|$0",NA,NA,"$0","$24|$0|$.25|$2",NA,NA,"piecerate",90,"Women","Women","Women",8,"No","Women",2,2,2,2,2,2,2,2,"If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|With the right amount of effort and dedication, anyone can become a top scholar in math.|People who are successful in math are very different from ordinary people.|Being a top scholar of math requires a special aptitude that just can’t be taught.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.",6,56,"White/Caucasian",NA,"$90,000 to $100,000","Bachelor's Degree",NA,0,"control",5,NA,39,"tournament_first",3.9,0,0,0,0,"No",0,2,2
"Man","United States",NA,"American",NA,"48",NA,NA,24.215,3.213,27.622,1.237,26.73,1.19,23.823,1.327,NA,1.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$0|$12|$1.20|$.25",NA,NA,"$24","$0|$2|$24|$.25",NA,NA,"$0","$.25|$24|$0|$2",NA,NA,"piecerate",10,"Women","Women","Men",5,"No","Women",2,2,3,4,3,3,3,3,"Being a top scholar of math requires a special aptitude that just can’t be taught.|People who are successful in math are very different from ordinary people.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|With the right amount of effort and dedication, anyone can become a top scholar in math.",7,34,"White/Caucasian",NA,"$50,000 to $60,000","Bachelor's Degree",NA,0,"control",5,NA,32,"tournament_first",3.2,0,0,0,0,"No",0,2,3.16666666666667
"Man","United States",NA,"American",NA,"48",NA,NA,21.159,4.057,17.045,3.542,17.522,1.836,15.138,1.598,NA,1.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$.25|$0|$1.20|$12",NA,NA,"$24","$.25|$2|$0|$24",NA,NA,"$0","$.25|$24|$2|$0",NA,NA,"piecerate",50,"Women","Women","Men",6,"No","Men",4,4,6,4,3,3,5,5,"If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|Being a top scholar of math requires a special aptitude that just can’t be taught.|With the right amount of effort and dedication, anyone can become a top scholar in math.|People who are successful in math are very different from ordinary people.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.",5,53,"Black/African-American",NA,"$80,000 to $90,000","Graduate Degree",NA,0,"control",5,39,40,"pr_first",4,0,0,0,1,"Yes",42,4,4.33333333333333
"Woman","United States",NA,"American",NA,"48",NA,NA,24.139,2.809,18.665,2.02,20.004,2.169,19.874,2.711,NA,2.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$1.20|$12|$0|$.25",NA,NA,"$24","$24|$0|$.25|$2",NA,NA,"$0","$0|$2|$24|$.25",NA,NA,"tournament",20,"Men","Women","Men",8,"Yes","Men",7,7,5,5,7,3,5,5,"Being a top scholar of math requires a special aptitude that just can’t be taught.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|People who are successful in math are very different from ordinary people.|With the right amount of effort and dedication, anyone can become a top scholar in math.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.",5,48,"White/Caucasian",NA,"$50,000 to $60,000","Bachelor's Degree","no",1,"control",4,NA,23,"pr_first",0,0,0,0,0,"No",0,7,5
"Woman","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.168,1.502,7.955,1.001,13.362,1.338,15.438,1.761,17.072,1.2,14.354,1.244,15.154,0.94,18.567,2.664,17.143,1.841,28.236,1.243,31.117,0.979,19.244,1.168,"$1.20","$1.20|$.25|$12|$0","$14","$1.40|$0|$.25|$14","$24","$0|$2|$.25|$24",NA,NA,"$0","$2|$0|$.25|$24",NA,NA,"piecerate",60,"Women","Women","Men",7,"No","Women",3,2,6,5,5,3,4,5,"To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|People who are successful in math are very different from ordinary people.|Being a top scholar of math requires a special aptitude that just can’t be taught.|With the right amount of effort and dedication, anyone can become a top scholar in math.",7,25,"White/Caucasian",NA,"$40,000 to $50,000","High School Diploma","nope",1,"pract",56,NA,49,"tournament_first",4.9,0,1,1,0,"No",0,2.5,4.66666666666667
"Man","United States",NA,"American",NA,"48",NA,NA,15.142,2.794,12.359,1.468,15.711,1.008,11.254,1.528,NA,1.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$.25|$0|$12|$1.20",NA,NA,"$24","$0|$.25|$2|$24",NA,NA,"$0","$2|$.25|$24|$0",NA,NA,"piecerate",70,"Men","Men","Men",9,"No","Women",2,2,3,3,3,3,3,3,"To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|People who are successful in math are very different from ordinary people.|Being a top scholar of math requires a special aptitude that just can’t be taught.|With the right amount of effort and dedication, anyone can become a top scholar in math.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.",7,30,"White/Caucasian",NA,"$40,000 to $50,000","Some College",NA,0,"control",5,49,59,"pr_first",5.9,0,0,0,1,"Yes",52,2,3
"Woman","United States",NA,"American",NA,"36","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.159,2.211,33.916,8.292,16.936,4.016,31.769,4.649,28.916,3.945,16.244,3.199,28.347,5.597,23.727,4.034,24.977,4.138,14.541,2.314,19.818,3.032,26.557,6.038,"$12","$1.20|$0|$12|$.25",NA,NA,"$24","$.25|$24|$0|$2",NA,NA,"$0","$0|$24|$2|$.25",NA,NA,"piecerate",60,"Women","Women","Men",3,"No","Women",2,1,1,1,2,2,1,1,"When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|People who are successful in math are very different from ordinary people.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|Being a top scholar of math requires a special aptitude that just can’t be taught.|With the right amount of effort and dedication, anyone can become a top scholar in math.",5,65,"White/Caucasian",NA,"$10,000 to $20,000","Bachelor's Degree",NA,1,"pract",57,NA,53,"pr_first",5.3,1,0,1,0,"No",0,1.5,1.33333333333333
"Man","United States",NA,"American",NA,"48",NA,NA,13.954,3.791,14.536,1.185,15.18,2.174,18.097,1.242,NA,0.981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$1.20|$0|$12|$.25",NA,NA,"$24","$0|$.25|$24|$2",NA,NA,"$0","$2|$24|$.25|$0",NA,NA,"tournament",40,"Men","Women","Men",3,"Yes","Women",6,7,6,5,1,1,6,6,"To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|With the right amount of effort and dedication, anyone can become a top scholar in math.|People who are successful in math are very different from ordinary people.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|Being a top scholar of math requires a special aptitude that just can’t be taught.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.",7,37,"East Asian",NA,"$80,000 to $90,000","Bachelor's Degree","none",0,"control",4,NA,43,"tournament_first",0,0,0,0,0,"No",0,6.5,4.16666666666667
"Woman","United States",NA,"American",NA,"48",NA,NA,13.133,2.788,12.048,1.489,12.049,1.126,12.157,2.49,NA,2.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$0|$12|$.25|$1.20",NA,NA,"$24","$24|$0|$.25|$2",NA,NA,"$0","$2|$0|$.25|$24",NA,NA,"piecerate",80,"Women","Women","Men",1,"No","Women",1,1,2,2,2,2,2,2,"When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|People who are successful in math are very different from ordinary people.|Being a top scholar of math requires a special aptitude that just can’t be taught.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|With the right amount of effort and dedication, anyone can become a top scholar in math.",6,34,"White/Caucasian",NA,"$80,000 to $90,000","Graduate Degree","no",1,"control",5,NA,69,"tournament_first",6.9,0,0,0,0,"No",0,1,2
