"gender","gender_other","residence","residence_other","nationality","nationality_other","task_comp_check1","task_comp_check2","task_comp_check3","comp_check_pr1","comp_check_pr1_do","comp_check_pr2","comp_check_pr2_do","comp_check_comp1","comp_check_comp1_do","comp_check_comp2","comp_check_comp2_do","comp_check_comp3","comp_check_comp3_do","comp_check_comp4","comp_check_comp4_do","comp_choice","pract_choice","conf_rank","better_gender_guess","perc_task_gender_pract","perc_gender_comp","risk","calc1","calc2","calc3","calc4","calc5","perc_gen_gender_pract","age","race_ethnicity","race_ethnicity_other","income","education","unclear","Gender...2646","condition","task_score","comp_choice_do","pract_count1","pract_count2","pract_count3","pract_count4","pract_count5","pract_count6","pract_count7","pract_count8","pract_count9","pract_count10","pract_count11","pract_count12","practice_nonempty","task_comp_check_acc","pay_comp_check_acc","n_comp_wrong","total_review_count","practice_choice_numeric","id"
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$1.20|$12|$0",NA,NA,"$24","$0|$24|$2|$.25",NA,NA,"$24","$2|$.25|$24|$0","$0","$.25|$28|$2|$0","piecerate","No",80,"Men","Women","Men",8,"Slower","Yes","Yes","Slower","Women","Women",33,"White/Caucasian",NA,"$30,000 to $40,000","Some College",NA,1,"control",46,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,514
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$0|$12|$.25|$1.20","$14","$14|$0|$.25|$1.40","$24","$2|$0|$.25|$24",NA,NA,"$0","$24|$0|$.25|$2",NA,NA,"piecerate","No",70,"Men","Women","Men",5,"Slower","No","Yes","Slower","Women",NA,27,"White/Caucasian",NA,"$40,000 to $50,000","Bachelor's Degree",NA,1,"control",35,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,515
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$.25|$1.20|$12",NA,NA,"$24","$0|$.25|$24|$2",NA,NA,"$24","$2|$.25|$0|$24",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"control",NA,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,516
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$.25|$12|$1.20|$0","$14","$1.40|$.25|$0|$14","$24","$24|$2|$.25|$0",NA,NA,"$0","$.25|$0|$2|$24",NA,NA,"piecerate","No",90,"Men","Women","Men",2,"Slower","No","Yes","Slower","Women","Women",37,"Hispanic/Latino",NA,"$20,000 to $30,000","High School Diploma","no",1,"pract",36,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,517
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$.25|$12|$1.20",NA,NA,"$24","$0|$.25|$24|$2",NA,NA,"$0","$0|$.25|$24|$2",NA,NA,"piecerate","Yes",40,"Women","Women","Men",2,"Slower","No","Yes","Slower","Men","Women",18,"Black/African-American,Native American",NA,"Less than $10,000","High School Diploma",NA,1,"pract",58,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,518
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$12|$1.20|$.25",NA,NA,"$24","$2|$24|$.25|$0",NA,NA,"$0","$0|$.25|$2|$24",NA,NA,"piecerate","No",10,"Men","Women","Men",0,"Slower","No","No","Slower","Women","Women",41,"White/Caucasian",NA,"$10,000 to $20,000","High School Diploma",NA,1,"control",42,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$12|$1.20|$.25",NA,NA,"$24","$.25|$24|$2|$0",NA,NA,"$24","$.25|$24|$2|$0","$0","$28|$.25|$2|$0","piecerate","No",80,"Men","Men","Men",2,"Slower","No","Yes","Slower","Men","Women",24,"East Asian",NA,"$50,000 to $60,000","Bachelor's Degree",NA,0,"pract",98,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,520
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$.25|$1.20|$12|$0","$14","$1.40|$0|$14|$.25","$24","$24|$2|$.25|$0",NA,NA,"$0","$2|$.25|$0|$24",NA,NA,"piecerate","No",50,"Men","Women","Men",7,"Slower","No","Yes","Slower","Men","Women",56,"White/Caucasian",NA,"$10,000 to $20,000","Bachelor's Degree",NA,1,"control",63,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,521
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$12|$0|$.25",NA,NA,"$24","$2|$24|$.25|$0",NA,NA,"$0","$24|$2|$0|$.25",NA,NA,"piecerate","Yes",60,"Women","Women","Men",2,"Slower","No","No","Slower","Women","Women",44,"Hispanic/Latino",NA,"$20,000 to $30,000","Some College","no",1,"pract",48,"pr_first",0,0,0,1,0,1,1,0,1,0,0,0,48,0,0,0,5,1,522
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$12|$0|$1.20",NA,NA,"$24","$.25|$24|$2|$0",NA,NA,"$24","$.25|$24|$2|$0","$0","$0|$2|$28|$.25","tournament","Yes",10,"Men","Women","Men",10,"Faster","No","No","Faster","Men","Women",32,"Black/African-American",NA,"$70,000 to $80,000","Some College","No",1,"pract",34,"tournament_first",1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1,2,1,523
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$1.20|$.25|$0",NA,NA,"$24","$.25|$2|$0|$24",NA,NA,"$0","$2|$24|$.25|$0",NA,NA,"tournament","Yes",50,"Women","Women","Men",3,"Slower","No","Yes","Slower","Women","Women",32,"Black/African-American",NA,"$50,000 to $60,000","High School Diploma",NA,0,"control",48,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,524
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$.25|$12|$1.20",NA,NA,"$24","$24|$.25|$0|$2",NA,NA,"$0","$24|$2|$0|$.25",NA,NA,"piecerate","Yes",50,"Women","Women","Men",6,"Slower","No","Yes","Faster","Men","Women",74,"White/Caucasian",NA,"$70,000 to $80,000","Bachelor's Degree","All was clear. Thank you.",0,"pract",33,"tournament_first",0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2,1,525
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$0|$12|$1.20",NA,NA,"$24","$2|$24|$.25|$0",NA,NA,"$0","$24|$2|$.25|$0",NA,NA,"piecerate","Yes",90,"Women","Women","Men",2,"Faster","No","No","Faster","Men","Women",65,"Black/African-American",NA,"$20,000 to $30,000","Bachelor's Degree","No.",1,"control",28,"tournament_first",0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,2,1,526
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$.25|$0|$1.20|$12","$14","$14|$.25|$1.40|$0","$24","$.25|$0|$2|$24",NA,NA,"$0","$0|$.25|$2|$24",NA,NA,"piecerate","No",60,"Women","Women","Men",2,"Slower","No","No","Slower","Men","Women",52,"White/Caucasian",NA,"Less than $10,000","Graduate Degree",NA,1,"pract",55,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,527
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$1.20|$.25|$12",NA,NA,"$24","$2|$0|$24|$.25",NA,NA,"$24","$0|$2|$24|$.25","$0","$28|$0|$.25|$2","piecerate","No",70,"Women","Women","Men",6,"Slower","No","No","Slower","Women","Women",24,"Black/African-American",NA,"$30,000 to $40,000","Bachelor's Degree",NA,0,"pract",54,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,528
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$.25|$1.20|$0",NA,NA,"$24","$24|$0|$.25|$2",NA,NA,"$0","$0|$24|$.25|$2",NA,NA,"piecerate","No",70,"Men","Women","Men",6,"Slower","Yes","Yes","Slower","Women","Women",66,"White/Caucasian",NA,"$20,000 to $30,000","Graduate Degree","No",1,"pract",60,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$1.20|$0|$.25",NA,NA,"$24","$24|$0|$.25|$2",NA,NA,"$0","$0|$.25|$24|$2",NA,NA,"piecerate","Yes",60,"Women","Women","Men",6,"Slower","No","Yes","Slower","Men","Women",24,"White/Caucasian",NA,"$40,000 to $50,000","Bachelor's Degree","none",1,"control",47,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,530
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$.25|$1.20|$0",NA,NA,"$24","$2|$.25|$24|$0",NA,NA,"$0","$24|$.25|$0|$2",NA,NA,"piecerate","No",40,"Men","Women","Men",4,"Slower","No","No","Slower","Men","Women",72,"White/Caucasian",NA,"$20,000 to $30,000","Some College",NA,1,"control",53,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$.25|$0|$1.20|$12","$14","$.25|$14|$1.40|$0","$24","$0|$.25|$2|$24",NA,NA,"$0","$.25|$2|$24|$0",NA,NA,"piecerate","Yes",50,"Women","Women","Men",5,"Slower","No","No","Slower","Men","Women",19,"Other (please specify)","South Asian","Less than $10,000","Less than a high school degree",NA,1,"control",64,"tournament_first",0,0,0,1,0,0,0,0,0,0,0,0,12,0,1,1,2,1,532
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$0|$1.20|$.25",NA,NA,"$24","$0|$.25|$24|$2",NA,NA,"$0","$2|$.25|$0|$24",NA,NA,"piecerate","No",20,"Men","Women","Men",6,"Slower","Yes","Yes","Slower","Men","Women",27,"Hispanic/Latino",NA,"$10,000 to $20,000","Bachelor's Degree","no",0,"control",46,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$0|$.25|$1.20",NA,NA,"$24","$2|$24|$0|$.25",NA,NA,"$0","$24|$0|$.25|$2",NA,NA,"piecerate","No",70,"Men","Women","Men",3,"Slower","No","Yes","Slower","Men","Women",23,"Hispanic/Latino",NA,"$20,000 to $30,000","Bachelor's Degree",NA,0,"pract",50,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$0|$.25|$12",NA,NA,"$24","$2|$24|$.25|$0",NA,NA,"$0","$0|$.25|$2|$24",NA,NA,"piecerate","No",70,"Men","Men","Men",7,"Slower","No","Yes","Slower","Women","Women",18,"Hispanic/Latino",NA,"$100,000 to $200,00","Some College",NA,1,"pract",46,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$.25|$0|$1.20",NA,NA,"$24","$.25|$0|$2|$24",NA,NA,"$0","$2|$.25|$0|$24",NA,NA,"piecerate","Yes",60,"Women","Women","Men",4,"Slower","No","No","Slower","Men","Women",30,"White/Caucasian",NA,"$40,000 to $50,000","Some College","No, everything was very clearly explained.",1,"pract",58,"pr_first",0,0,0,1,0,0,1,0,0,0,0,1,36,0,0,0,4,1,536
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$12|$1.20|$.25",NA,NA,"$24","$24|$2|$0|$.25",NA,NA,"$0","$0|$24|$2|$.25",NA,NA,"piecerate","Yes",20,"Men","Women","Men",5,"Slower","No","Yes","Slower","Men","Women",29,"Black/African-American",NA,"Less than $10,000","Some College",NA,1,"control",33,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,537
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$1.20|$12|$0",NA,NA,"$24","$.25|$2|$24|$0",NA,NA,"$0","$2|$0|$.25|$24",NA,NA,"piecerate","No",70,"Men","Women","Men",5,"Slower","No","No","Slower","Men","Women",41,"White/Caucasian",NA,"$50,000 to $60,000","Bachelor's Degree",NA,0,"control",67,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$1.20|$0|$12",NA,NA,"$24","$2|$0|$.25|$24",NA,NA,"$0","$0|$2|$.25|$24",NA,NA,"piecerate","No",80,"Men","Women","Men",8,"Slower","No","No","Slower","Men","Women",44,"Black/African-American",NA,"$20,000 to $30,000","Bachelor's Degree",NA,0,"pract",69,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539
"Man",NA,"United States",NA,"American",NA,"4 x 12","2",NA,"$1.20","$1.20|$12|$.25|$0","$14","$.25|$1.40|$14|$0","$24","$.25|$24|$2|$0",NA,NA,"$24","$24|$0|$2|$.25","$0","$2|$.25|$28|$0","piecerate","Yes",60,"Men","Men","Men",4,"Slower","No","Yes","Slower","Women","Women",20,"East Asian",NA,"$20,000 to $30,000","Some College",NA,0,"control",55,"pr_first",0,0,0,0,0,1,1,0,0,0,0,0,24,1,2,3,3,1,540
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$1.20|$0|$12",NA,NA,"$24","$2|$0|$24|$.25",NA,NA,"$0","$.25|$24|$0|$2",NA,NA,"piecerate","Yes",50,"Women","Women","Men",3,"Slower","No","Yes","Slower","Men","Women",36,"White/Caucasian",NA,"$40,000 to $50,000","Some College",NA,1,"pract",34,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,541
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$.25|$0|$1.20",NA,NA,"$24","$2|$.25|$24|$0",NA,NA,"$0","$24|$2|$0|$.25",NA,NA,"tournament","Yes",10,"Women","Women","Men",10,"Faster","No","Yes","Faster","Men","Women",20,"Hispanic/Latino",NA,"$10,000 to $20,000","Some College",NA,0,"pract",30,"tournament_first",1,1,1,0,0,0,0,0,0,0,0,0,36,0,0,0,4,1,542
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$0|$1.20|$.25",NA,NA,"$24","$24|$2|$0|$.25",NA,NA,"$0","$24|$2|$0|$.25",NA,NA,"piecerate","Yes",60,"Men","Women","Men",10,"Slower","No","Yes","Slower","Men","Women",22,"White/Caucasian",NA,"$10,000 to $20,000","Bachelor's Degree",NA,1,"pract",93,"tournament_first",0,0,0,1,0,1,0,1,1,0,0,0,48,0,0,0,5,1,543
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$12|$.25|$1.20|$0","$14","$1.40|$0|$14|$.25","$24","$.25|$24|$0|$2",NA,NA,"$0","$2|$0|$24|$.25",NA,NA,"tournament","No",80,"Men","Women","Men",6,"Slower","No","No","Slower","Women","Women",30,"Black/African-American",NA,"$40,000 to $50,000","Bachelor's Degree","No.",0,"pract",76,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,544
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$1.20|$.25|$12",NA,NA,"$24","$2|$24|$.25|$0",NA,NA,"$0","$0|$2|$24|$.25",NA,NA,"piecerate","Yes",80,"Men","Women","Men",4,"Slower","No","Yes","Slower","Women","Women",28,"White/Caucasian",NA,"$100,000 to $200,00","Graduate Degree","Nope!",0,"control",86,"pr_first",0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,2,1,545
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$12|$.25|$0",NA,NA,"$24","$.25|$24|$0|$2",NA,NA,"$0","$24|$2|$.25|$0",NA,NA,"piecerate","Yes",10,"Men","Women","Men",1,"Slower","No","No","Slower","Women","Women",58,"White/Caucasian",NA,"$10,000 to $20,000","Bachelor's Degree",NA,1,"control",31,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,546
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$.25|$0|$12",NA,NA,"$24","$0|$2|$24|$.25",NA,NA,"$0","$2|$0|$.25|$24",NA,NA,"piecerate","No",60,"Women","Women","Men",9,"Slower","No","No","Faster","Men","Women",33,"White/Caucasian",NA,"$40,000 to $50,000","Bachelor's Degree",NA,0,"control",64,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$12|$1.20|$0",NA,NA,"$24","$0|$2|$.25|$24",NA,NA,"$0","$24|$0|$.25|$2",NA,NA,"piecerate","Yes",60,"Men","Women","Men",3,"Slower","No","Yes","Slower","Men","Women",36,"White/Caucasian",NA,"$10,000 to $20,000","Some College",NA,0,"control",56,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,548
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$0|$12|$.25",NA,NA,"$24","$.25|$0|$24|$2",NA,NA,"$0","$2|$.25|$0|$24",NA,NA,"piecerate","No",10,"Women","Women","Men",3,"Slower","No","Yes","Slower","Women","Women",27,"Native American",NA,"$30,000 to $40,000","Some College",NA,0,"pract",50,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$1.20|$0|$12",NA,NA,"$24","$0|$24|$.25|$2",NA,NA,"$24","$2|$0|$.25|$24","$0","$.25|$28|$0|$2","piecerate","Yes",70,"Women","Men","Women",10,"Slower","No","No","Slower","Men","Men",25,"Native American",NA,"Less than $10,000","Bachelor's Degree","no",0,"pract",39,"pr_first",1,0,0,0,0,1,0,0,0,0,0,0,24,0,1,1,3,1,550
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$0|$.25|$12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"pract",NA,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,551
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$.25|$12|$0|$1.20","$14","$1.40|$0|$.25|$14","$24","$2|$24|$.25|$0",NA,NA,"$0","$.25|$2|$24|$0",NA,NA,"piecerate","No",90,"Men","Women","Men",6,"Slower","No","No","Slower","Women","Women",21,"White/Caucasian",NA,"$100,000 to $200,00","Some College","No",0,"pract",60,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,552
"Woman",NA,"United States",NA,"American",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,553
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$0.25","$0|$1.20|$.25|$12","$14","$1.40|$.25|$0|$14","$24","$.25|$0|$24|$2",NA,NA,"$2","$0|$24|$2|$.25","$0","$28|$2|$0|$.25","tournament","Yes",50,"Women","Women","Women",9,"Slower","Yes","Yes","Faster","Men","Men",35,"White/Caucasian",NA,"Less than $10,000","Bachelor's Degree",NA,1,"control",22,"tournament_first",2,0,0,0,0,0,0,0,0,0,0,0,12,0,2,2,3,1,554
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$1.20|$12|$0",NA,NA,"$24","$.25|$24|$0|$2",NA,NA,"$24","$24|$2|$0|$.25","$0","$0|$.25|$2|$28","piecerate","Yes",80,"Men","Men","Men",6,"Slower","No","Yes","Slower","Men","Men",50,"White/Caucasian",NA,"$30,000 to $40,000","Some College",NA,0,"control",55,"pr_first",1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1,2,1,555
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$.25|$1.20|$0",NA,NA,"$24","$.25|$2|$24|$0",NA,NA,"$0","$24|$.25|$2|$0",NA,NA,"piecerate","Yes",20,"Women","Women","Men",0,"Slower","No","Yes","Slower","Men","Women",32,"Black/African-American",NA,"$60,000 to $70,000","Bachelor's Degree",NA,1,"control",47,"tournament_first",0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,2,1,556
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$0|$12|$.25",NA,NA,"$24","$24|$0|$.25|$2",NA,NA,"$0","$.25|$24|$0|$2",NA,NA,"piecerate","Yes",100,"Women","Women","Women",10,"Slower","No","Yes","Faster","Women","Women",29,"East Asian",NA,"$50,000 to $60,000","Vocational Training","None",1,"pract",14,"pr_first",1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,1,557
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$1.20|$.25|$12",NA,NA,"$24","$.25|$24|$0|$2",NA,NA,"$0","$0|$.25|$24|$2",NA,NA,"piecerate","Yes",60,"Men","Women","Men",5,"Slower","No","Yes","Slower","Women","Women",33,"White/Caucasian,East Asian",NA,"$30,000 to $40,000","Bachelor's Degree",NA,1,"pract",68,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,558
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$12|$1.20|$.25",NA,NA,"$24","$2|$24|$.25|$0",NA,NA,"$0","$24|$2|$.25|$0",NA,NA,"tournament","Yes",50,"Women","Women","Men",4,"Slower","No","Yes","Slower","Men","Women",25,"White/Caucasian",NA,"$10,000 to $20,000","Bachelor's Degree",NA,0,"pract",39,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,559
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$0|$12|$1.20|$.25","$14","$0|$1.40|$14|$.25","$24","$.25|$2|$24|$0",NA,NA,"$0","$.25|$24|$2|$0",NA,NA,"piecerate","Yes",60,"Men","Women","Men",4,"Slower","No","No","Slower","Men","Women",44,"White/Caucasian",NA,"$50,000 to $60,000","Bachelor's Degree","none",1,"pract",33,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,560
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$1.20|$.25|$0",NA,NA,"$24","$0|$2|$24|$.25",NA,NA,"$0","$0|$2|$.25|$24",NA,NA,"piecerate","Yes",30,"Women","Men","Men",1,"Faster","No","No","Faster","Men","Women",53,"East Asian",NA,"$60,000 to $70,000","Some College",NA,1,"control",33,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,561
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$12|$1.20|$0",NA,NA,"$24","$2|$24|$0|$.25",NA,NA,"$24","$2|$24|$0|$.25","$0","$28|$.25|$0|$2","piecerate","No",100,"Men","Women","Men",7,"Slower","No","No","Slower","Men","Men",45,"Hispanic/Latino",NA,"$100,000 to $200,00","Graduate Degree",NA,1,"pract",33,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,562
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$0|$12|$1.20",NA,NA,"$24","$24|$.25|$2|$0",NA,NA,"$0","$24|$.25|$0|$2",NA,NA,"piecerate","No",100,"Women","Men","Men",10,"Slower","No","Yes","Slower","Men","Men",39,"Black/African-American",NA,"$20,000 to $30,000","Bachelor's Degree","No",1,"control",31,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$12|$1.20|$.25",NA,NA,"$24","$0|$.25|$24|$2",NA,NA,"$24","$2|$.25|$0|$24","$0","$.25|$2|$28|$0","tournament","No",10,"Men","Men","Women",10,"Faster","No","No","Faster","Men","Men",40,"Black/African-American",NA,"$30,000 to $40,000","Some College",NA,0,"control",51,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,564
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$0|$1.20|$12",NA,NA,"$24","$24|$.25|$2|$0",NA,NA,"$0","$24|$2|$0|$.25",NA,NA,"piecerate","Yes",60,"Women","Women","Men",3,"Slower","No","Yes","Slower","Men","Women",26,"Hispanic/Latino",NA,"$50,000 to $60,000","Bachelor's Degree","no",1,"control",50,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,565
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$.25|$1.20|$0",NA,NA,"$24","$.25|$2|$24|$0",NA,NA,"$0","$0|$24|$2|$.25",NA,NA,"piecerate","Yes",80,"Men","Women","Men",3,"Slower","No","No","Slower","Women","Women",72,"White/Caucasian",NA,"$30,000 to $40,000","Vocational Training","No",1,"pract",46,"tournament_first",0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,2,1,566
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$0|$1.20|$12",NA,NA,"$24","$.25|$2|$24|$0",NA,NA,"$0","$2|$24|$0|$.25",NA,NA,"piecerate","No",90,"Women","Women","Men",6,"Slower","No","No","Slower","Men","Women",25,"White/Caucasian",NA,"$40,000 to $50,000","Some College",NA,0,"control",59,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$.25|$12|$0",NA,NA,"$24","$2|$24|$.25|$0",NA,NA,"$0","$.25|$2|$0|$24",NA,NA,"piecerate","No",80,"Men","Women","Men",6,"Slower","No","No","Slower","Women","Women",67,"White/Caucasian",NA,"$30,000 to $40,000","Some College","no",0,"pract",38,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$12|$1.20|$.25",NA,NA,"$24","$0|$.25|$2|$24",NA,NA,"$0","$24|$2|$.25|$0",NA,NA,"piecerate","No",20,"Women","Women","Men",0,"Slower","No","No","Slower","Men","Women",47,"White/Caucasian",NA,"Less than $10,000","High School Diploma",NA,0,"control",58,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$1.20|$.25|$12|$0","$14","$14|$1.40|$.25|$0","$24","$.25|$0|$24|$2",NA,NA,"$24","$0|$24|$.25|$2","$0","$2|$0|$28|$.25","piecerate","No",40,"Women","Women","Men",6,"Slower","No","Yes","Faster","Men","Women",35,"White/Caucasian",NA,"$40,000 to $50,000","High School Diploma","NO",0,"pract",22,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,570
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$0|$.25|$1.20",NA,NA,"$24","$24|$0|$2|$.25",NA,NA,"$0","$2|$24|$.25|$0",NA,NA,"piecerate","No",20,"Men","Women","Men",5,"Slower","Yes","Yes","Slower","Men","Women",27,"East Asian",NA,"Less than $10,000","Bachelor's Degree",NA,1,"control",54,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571
